t,x,y,z,pitch,yaw,roll,vx,vy,vz,throttle,steer,brake,reverse,gear
0.0,25.530019760131836,105.54998779296875,0.5,0.0,-179.9996337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
0.1,25.530019760131836,105.54998779296875,0.44285884499549866,0.0,-179.9996337890625,0.0,0.0,0.0,-0.9794285297393799,0.0,0.0,0.0,False,0
0.2,25.530019760131836,105.54998779296875,0.29933997988700867,0.0,-179.9996337890625,0.0,1.8301954396449105e-09,-5.294797915667004e-07,-1.3825318813323975,0.699999988079071,0.008888431824743748,0.0,False,0
0.30000000000000004,25.530019760131836,105.54998779296875,0.23049907386302948,0.0,-179.9996337890625,0.0,3.990591412872391e-09,-1.4385624069745973e-07,-0.31939470767974854,0.3218954801559448,0.002758996794000268,0.0,False,0
0.4,25.530019760131836,105.54998779296875,0.2245473861694336,0.0,-179.9996337890625,0.0,-4.7935739821980405e-09,-1.3578787161350192e-07,0.06117243692278862,0.699999988079071,0.0027593031991273165,0.0,False,0
0.5,25.530019760131836,105.54998779296875,0.23611655831336975,0.0,-179.9996337890625,0.0,4.085601190695343e-09,-1.1436184621516077e-07,0.12971539795398712,0.699999988079071,0.002759609604254365,0.0,False,0
0.6000000000000001,25.530019760131836,105.54998779296875,0.247465580701828,0.0,-179.9996337890625,0.0,1.3224061845562574e-08,-1.205892061761915e-07,0.09628242999315262,0.699999988079071,0.002759916242212057,0.0,False,0
0.7000000000000001,25.530019760131836,105.54998779296875,0.2543843686580658,0.0,-179.9996337890625,0.0,4.11718170667541e-09,2.5916828683136828e-09,0.05105407163500786,0.699999988079071,0.0027602226473391056,0.0,False,0
0.8,25.530019760131836,105.54998779296875,0.25756222009658813,0.0,-179.9996337890625,0.0,-7.590212014463305e-09,7.465645524007414e-08,0.020414935424923897,0.699999988079071,0.002760529052466154,0.0,False,0
0.9,25.530019760131836,105.54998779296875,0.25860878825187683,0.0,-179.9996337890625,0.0,-8.752868652095458e-09,-1.1853870107714215e-09,0.005123371258378029,0.699999988079071,0.0027608356904238462,0.0,False,0
1.0,25.530019760131836,105.54998779296875,0.258735716342926,0.0,-179.9996337890625,0.0,-8.112193583542648e-09,-1.906311730692778e-08,-0.0005546407774090767,0.699999988079071,0.0027611420955508947,0.0,False,0
1.1,25.530019760131836,105.54998779296875,0.2585911154747009,0.0,-179.9996337890625,0.0,-7.429608039899449e-09,-3.834021811144339e-08,-0.0017153359949588776,0.699999988079071,0.002761448733508587,0.0,False,0
1.2000000000000002,25.530019760131836,105.54998779296875,0.2584364712238312,0.0,-179.9996337890625,0.0,3.048677976735803e-09,-1.821268114099439e-08,-0.001334749860689044,0.699999988079071,0.0027617551386356354,0.0,False,0
1.3,25.530019760131836,105.54998779296875,0.2583390772342682,0.0,-179.9996337890625,0.0,3.145026461481848e-09,-1.1085758977458227e-08,-0.0007279707933776081,0.699999988079071,0.002762061543762684,0.0,False,0
1.4000000000000001,25.530019760131836,105.54998779296875,0.25829312205314636,0.0,-179.9996337890625,0.0,-7.813951263813124e-09,1.2291724971191798e-08,-0.00030125363264232874,0.699999988079071,0.002762368181720376,0.0,False,0
1.5,25.530019760131836,105.54998779296875,0.2582772672176361,0.0,-179.9996337890625,0.0,2.1835646624168703e-09,-3.4726825859365817e-09,-8.059111860347912e-05,0.699999988079071,0.0027626745868474245,0.0,False,0
1.6,25.530019760131836,105.54998779296875,0.2582748830318451,0.0,-179.9996337890625,0.0,2.4848445523417695e-09,-1.391979309595115e-09,3.5089365155727137e-06,0.699999988079071,0.002762980991974473,0.0,False,0
1.7000000000000002,25.530019760131836,105.54998779296875,0.25827667117118835,0.0,-179.9996337890625,0.0,1.9259178696273693e-09,-8.403749363061763e-10,2.3075072022038512e-05,0.699999988079071,0.002763287629932165,0.0,False,0
1.8,25.530019760131836,105.54998779296875,0.2582787573337555,0.0,-179.9996337890625,0.0,2.3599355802872424e-09,-1.6255626011929536e-10,1.8917744455393404e-05,0.699999988079071,0.0027635940350592136,0.0,False,0
1.9000000000000001,25.530019760131836,105.54998779296875,0.2582801282405853,0.0,-179.9996337890625,0.0,1.4680935356281566e-09,5.358261057075708e-10,1.0050051969301421e-05,0.699999988079071,0.002763900440186262,0.0,False,0
2.0,25.530019760131836,105.54998779296875,0.2582801282405853,0.0,-179.9996337890625,0.0,6.096788629506023e-10,-9.951273138852912e-10,4.233608251524856e-06,0.699999988079071,0.0027642070781439543,0.0,False,0
2.1,25.530019760131836,105.54998779296875,0.2582801282405853,0.0,-179.9996337890625,0.0,1.4843245521589665e-09,-2.455670389256426e-10,1.7163276879728073e-06,0.699999988079071,0.0027645134832710028,0.0,False,0
2.2,25.530019760131836,105.54998779296875,0.2582801282405853,0.0,-179.9996337890625,0.0,-7.311291128075936e-09,1.3042669166907217e-08,4.576873777750734e-07,0.699999988079071,0.0027648198883980513,0.0,False,0
2.3000000000000003,25.530019760131836,105.54998779296875,0.2582801282405853,0.0,-179.9996337890625,0.0,-6.412435915592596e-09,1.2992739328865355e-08,1.1442184444376835e-07,0.699999988079071,0.0027651265263557434,0.0,False,0
2.4000000000000004,25.530019760131836,105.54998779296875,0.2582801282405853,0.0,-179.9996337890625,0.0,4.086270433134587e-09,-1.7532170160095006e-09,-3.432655262258777e-07,0.699999988079071,0.002765432931482792,0.0,False,0
2.5,25.530019760131836,105.54998779296875,0.2582801282405853,0.0,-179.9996337890625,0.0,5.387815971147347e-09,-1.1392633503248817e-08,-5.911795142310439e-07,0.699999988079071,0.0027657393366098404,0.0,False,0
2.6,25.500566482543945,105.54991912841797,0.25800585746765137,0.03268928453326225,-179.99781799316406,-0.00027465817402116954,-0.6933027505874634,-0.0017473873449489474,-8.200231604860164e-07,0.699999988079071,0.0027660459745675325,0.0,False,0
2.7,25.376047134399414,105.54967498779297,0.25751373171806335,0.09134694188833237,-179.98959350585938,-0.0006408690824173391,-1.6137049198150635,-0.004114539362490177,-4.424311100592604e-06,0.699999988079071,0.002766352379694581,0.0,False,1
2.8000000000000003,25.167943954467773,105.54922485351562,0.25728046894073486,0.11910483241081238,-179.9749755859375,-0.0008850095910020173,-2.39274263381958,-0.006831544451415539,-3.2038115023169667e-06,0.699999988079071,0.0029256895650178194,0.0,False,1
2.9000000000000004,24.89107322692871,105.54869842529297,0.25727909803390503,0.11924143880605698,-179.9615936279297,-0.0003662108792923391,-3.007807970046997,-0.006804774049669504,-1.0488669204278267e-06,0.1979987621307373,0.001965860603377223,0.0,False,1
3.0,24.566303253173828,105.54790496826172,0.2574419379234314,0.09981638193130493,-179.94024658203125,-0.0009460447472520173,-3.3862905502319336,-0.01096782274544239,1.106077775148151e-06,0.1250627040863037,0.0028499711770564318,0.0,False,1
3.1,24.217435836791992,105.54763793945312,0.2576974332332611,0.06937422603368759,-179.9459228515625,0.001850911183282733,-3.537360668182373,-0.0005892099579796195,3.2991633815981913e-06,0.13931173086166382,-0.0011542261345312,0.0,False,1
3.2,23.862140655517578,105.54730987548828,0.2579527199268341,0.03899354860186577,-179.94613647460938,0.0011141630820930004,-3.560356616973877,-0.003660268150269985,2.4028588541114004e-06,0.33419209718704224,0.00016106723342090845,0.0,False,1
3.3000000000000003,23.505128860473633,105.54685974121094,0.2581159472465515,0.019548000767827034,-179.9417266845703,0.00010396553261671215,-3.5888760089874268,-0.005123630166053772,2.0786635559488786e-06,0.5945175290107727,0.0005702933995053172,0.0,False,1
3.4000000000000004,23.14068031311035,105.54633331298828,0.2581561207771301,0.014773698523640633,-179.93634033203125,-0.0003051757230423391,-3.6957600116729736,-0.00588535750284791,-1.620976036065258e-06,0.699999988079071,0.0006427442422136664,0.0,False,1
3.5,22.761754989624023,105.54573822021484,0.2581198811531067,0.019104037433862686,-179.93016052246094,-0.0004272460355423391,-3.8613510131835938,-0.006800276692956686,-1.907030799941367e-08,0.699999988079071,0.000720973068382591,0.0,False,1
3.6,22.365020751953125,105.54512786865234,0.25807100534439087,0.024923358112573624,-179.9268035888672,-6.103515261202119e-05,-4.0409417152404785,-0.006251665763556957,-3.814061599882734e-08,0.6013506650924683,0.00034088618122041225,0.0,False,1
3.7,21.95193862915039,105.5445556640625,0.2580539286136627,0.026958754286170006,-179.9253692626953,0.00020499544916674495,-4.1870222091674805,-0.00597255676984787,-5.339686026673007e-07,0.4642319083213806,0.0001554508926346898,0.0,False,1
3.8000000000000003,21.527748107910156,105.54398345947266,0.2580825090408325,0.02354366146028042,-179.92425537109375,0.0002203464973717928,-4.272172927856445,-0.006065831519663334,-1.2967809652764117e-06,0.38361597061157227,0.00013236599625088274,0.0,False,1
