t,x,y,z,pitch,yaw,roll,vx,vy,vz,throttle,steer,brake,reverse,gear
0.0,71.530029296875,306.41998291015625,0.5,0.0,-0.00018310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
0.1,71.530029296875,306.41998291015625,0.44285884499549866,0.0,-0.00018310546875,0.0,0.0,0.0,-0.9794285297393799,0.0,0.0,0.0,False,0
0.2,71.530029296875,306.41998291015625,0.29933997988700867,0.0,-0.00018310546875,0.0,-4.968681466266389e-09,5.257359703136899e-07,-1.3825318813323975,0.699999988079071,0.031861450523138046,0.0,False,0
0.30000000000000004,71.530029296875,306.41998291015625,0.23049907386302948,0.0,-0.00018310546875,0.0,-3.5762968142449836e-09,1.5112946982753783e-07,-0.31939470767974854,0.699999988079071,0.009889892302453518,0.0,False,0
0.4,71.530029296875,306.41998291015625,0.2245473861694336,0.0,-0.00018310546875,0.0,5.967574878695814e-09,1.3180778068999643e-07,0.06117243692278862,0.699999988079071,0.009890991263091564,0.0,False,0
0.5,71.530029296875,306.41998291015625,0.23611651360988617,0.0,-0.00018310546875,0.0,6.341852376579027e-09,1.0349865675607361e-07,0.12971505522727966,0.699999988079071,0.00989209022372961,0.0,False,0
0.6000000000000001,71.530029296875,306.41998291015625,0.247465580701828,0.0,-0.00018310546875,0.0,8.23608115041452e-09,-1.6239167166531843e-07,0.09628242999315262,0.699999988079071,0.009893188253045082,0.0,False,0
0.7000000000000001,71.530029296875,306.41998291015625,0.2543843686580658,0.0,-0.00018310546875,0.0,7.1167574056119065e-09,6.987828982119026e-08,0.05105435848236084,0.699999988079071,0.009894287213683128,0.0,False,0
0.8,71.530029296875,306.41998291015625,0.2575622498989105,0.0,-0.00018310546875,0.0,-2.8722484390897307e-09,1.7150822984035585e-08,0.02041485905647278,0.699999988079071,0.009895386174321175,0.0,False,0
0.9,71.530029296875,306.41998291015625,0.25860878825187683,0.0,-0.00018310546875,0.0,7.921456379733627e-09,3.154334393684621e-08,0.005123352166265249,0.699999988079071,0.009896484203636646,0.0,False,0
1.0,71.530029296875,306.41998291015625,0.258735716342926,0.0,-0.00018310546875,0.0,7.895897269349916e-09,2.7038746353014176e-08,-0.0005546407774090767,0.699999988079071,0.009897583164274693,0.0,False,0
1.1,71.530029296875,306.41998291015625,0.2585911154747009,0.0,-0.00018310546875,0.0,7.669309631808119e-09,3.4119747027716585e-08,-0.0017153359949588776,0.699999988079071,0.009898681193590164,0.0,False,0
1.2000000000000002,71.530029296875,306.41998291015625,0.2584364712238312,0.0,-0.00018310546875,0.0,-2.3777440016914397e-09,4.198761782703286e-09,-0.001334749860689044,0.699999988079071,0.00989978015422821,0.0,False,0
1.3,71.530029296875,306.41998291015625,0.2583390772342682,0.0,-0.00018310546875,0.0,-2.845055302458377e-09,4.3786929637690264e-10,-0.0007279898854903877,0.699999988079071,0.009900879114866257,0.0,False,0
1.4000000000000001,71.530029296875,306.41998291015625,0.25829312205314636,0.0,-0.00018310546875,0.0,-3.6039156103839787e-09,1.5037801004424978e-09,-0.00030014757066965103,0.699999988079071,0.009901977144181728,0.0,False,0
1.5,71.530029296875,306.41998291015625,0.2582772672176361,0.0,-0.00018310546875,0.0,-3.764610845280458e-09,3.458230812825036e-09,-8.15827734186314e-05,0.699999988079071,0.009903076104819775,0.0,False,0
